job-id,C,M,E,T_A,T_est,T_D
job-4598,1,12,6,229697,85,229967
job-4599,3,6,5,229753,190,230102
job-4600,2,8,8,229793,221,230067
job-4601,2,8,8,229853,118,230151
job-4602,3,4,1,229901,79,230078
job-4603,2,9,5,229945,39,230096
job-4604,3,6,6,230005,181,230289
job-4605,1,9,7,230056,304,230585
job-4606,2,7,7,230103,117,230283
job-4607,6,10,6,230153,36,230359
job-4608,2,4,6,230196,43,230289
job-4609,1,4,5,230243,118,230496
job-4610,1,9,3,230286,11,230392
job-4611,2,10,8,230347,13,230634
job-4612,2,7,7,230389,29,230560
job-4613,5,5,7,230442,19,230627
job-4614,6,9,3,230490,127,230730
job-4615,4,8,5,230546,252,231001
job-4616,4,10,8,230591,308,231104
job-4617,5,10,7,230641,122,230881
job-4618,5,12,7,230685,201,230957
job-4619,3,7,4,230729,137,230938
job-4620,2,4,7,230793,76,231070
job-4621,3,11,4,230853,59,231012
job-4622,6,9,8,230890,21,230995
job-4623,2,6,1,230928,53,231048
job-4624,3,8,7,230977,126,231108
job-4625,1,5,5,231031,28,231140
job-4626,3,11,4,231080,63,231433
job-4627,1,11,4,231130,81,231422
job-4628,6,10,5,231172,113,231316
job-4629,5,7,3,231212,16,231265
job-4630,3,6,5,231258,101,231406
job-4631,2,4,8,231312,43,231417
job-4632,4,5,7,231367,121,231786
job-4633,4,7,7,231417,308,231853
job-4634,4,10,8,231464,13,231595
job-4635,1,9,3,231528,242,231845
job-4636,6,9,1,231568,90,231691
job-4637,2,7,6,231614,55,231720
job-4638,6,5,4,231644,115,231818
job-4639,1,10,2,231694,386,232296
job-4640,1,11,4,231741,83,232045
job-4641,6,11,2,231789,76,231928
job-4642,6,5,6,231836,78,232044
job-4643,3,7,6,231887,191,232126
job-4644,2,11,6,231929,128,232291
job-4645,5,8,6,231974,99,232084
job-4646,6,11,6,232022,88,232117
job-4647,2,8,1,232068,28,232125
job-4648,4,9,1,232115,84,232320
job-4649,2,5,4,232167,304,232769
job-4650,3,8,8,232230,93,232374
job-4651,5,11,1,232277,28,232531
job-4652,5,12,2,232320,104,232566
job-4653,4,12,6,232370,10,232578
job-4654,4,8,2,232420,11,232494
job-4655,3,8,5,232477,264,232874
job-4656,4,12,8,232525,25,232705
job-4657,1,10,1,232574,33,232704
job-4658,3,6,7,232623,63,232813
job-4659,4,10,4,232691,141,233121
job-4660,1,9,5,232729,30,232865
job-4661,1,8,6,232784,99,233069
job-4662,3,11,8,232845,669,233690
job-4663,4,8,4,232887,291,233334
job-4664,1,5,4,232936,33,232983
job-4665,3,10,4,232990,94,233303
job-4666,2,9,8,233033,15,233346
job-4667,3,10,1,233078,129,233275
job-4668,6,10,2,233132,36,233217
job-4669,2,7,6,233170,34,233252
job-4670,4,12,5,233213,21,233359
job-4671,2,11,8,233263,70,233450
job-4672,2,9,4,233321,189,233680
job-4673,6,4,5,233367,96,233469
job-4674,4,5,2,233405,224,233808
job-4675,1,8,8,233452,239,233808
job-4676,1,10,6,233496,21,233624
job-4677,1,9,8,233542,95,233925
job-4678,6,9,3,233591,89,233930
job-4679,2,12,7,233641,144,233799
job-4680,2,10,4,233695,130,233901
job-4681,1,6,4,233748,421,234269
job-4682,5,9,3,233791,77,233978
job-4683,2,6,7,233844,99,234017
job-4684,6,10,6,233902,141,234300
job-4685,4,10,1,233953,53,234120
job-4686,3,12,3,234007,39,234154
job-4687,4,9,2,234060,357,234466
job-4688,2,5,2,234115,55,234229
job-4689,3,7,7,234161,30,234429
job-4690,6,12,7,234217,59,234436
job-4691,4,5,1,234271,41,234413
job-4692,5,7,4,234312,267,234766
job-4693,4,11,8,234362,82,234629
job-4694,3,11,1,234414,27,234484
job-4695,1,12,1,234464,54,234750
job-4696,2,4,5,234512,23,234567
job-4697,4,6,3,234550,327,235038
job-4698,6,6,1,234599,18,234853
job-4699,5,11,3,234645,33,234762
job-4700,6,6,5,234692,72,234856
job-4701,4,9,6,234750,171,235164
job-4702,1,7,7,234794,27,235011
job-4703,6,11,8,234836,184,235217
job-4704,6,5,1,234884,399,235377
job-4705,3,5,7,234942,89,235302
job-4706,2,11,1,234997,144,235263
job-4707,5,10,7,235046,64,235286
job-4708,1,4,2,235100,32,235280
job-4709,6,8,1,235149,168,235352
job-4710,1,9,2,235201,77,235523
job-4711,1,12,4,235248,25,235498
job-4712,4,5,1,235294,231,235574
job-4713,1,10,1,235343,72,235628
job-4714,5,8,4,235398,18,235519
job-4715,2,11,6,235451,281,235841
job-4716,4,8,4,235493,109,235782
job-4717,6,6,3,235548,19,235767
job-4718,3,9,3,235604,71,235835
job-4719,2,7,1,235657,16,235913
job-4720,4,4,5,235701,273,236100
job-4721,2,9,4,235748,13,235764
job-4722,4,7,3,235787,72,235974
job-4723,3,7,5,235838,15,235980
job-4724,3,10,5,235896,34,236149
job-4725,4,6,2,235958,139,236356
job-4726,2,10,6,236011,13,236088
job-4727,6,6,5,236056,443,236605
job-4728,5,7,5,236105,268,236409
job-4729,2,12,5,236155,10,236414
job-4730,3,5,6,236212,16,236388
job-4731,2,12,4,236272,108,236386
job-4732,1,12,3,236322,163,236546
job-4733,4,7,5,236368,76,236665
job-4734,4,4,2,236420,145,236658
job-4735,6,4,7,236466,117,236734
job-4736,3,5,3,236509,58,236679
job-4737,4,9,6,236554,25,236705
job-4738,4,10,1,236599,113,236768
job-4739,6,12,2,236646,47,236931
job-4740,3,9,1,236689,98,236882
job-4741,6,12,6,236744,125,236945
job-4742,5,5,8,236781,136,237131
job-4743,2,8,2,236832,348,237375
job-4744,3,8,6,236883,132,237196
job-4745,1,12,2,236934,11,237129
job-4746,6,11,4,236980,96,237315
job-4747,2,6,1,237029,166,237298
job-4748,4,8,5,237085,59,237196
job-4749,1,8,6,237131,11,237215
job-4750,4,4,4,237183,24,237262
job-4751,5,9,2,237246,259,237798
job-4752,3,12,7,237281,50,237578
job-4753,1,5,5,237324,73,237558
job-4754,2,6,4,237369,17,237462
job-4755,2,8,8,237420,267,237692
job-4756,5,4,2,237455,74,237802
job-4757,6,10,3,237510,22,237620
job-4758,6,9,7,237550,93,237712
job-4759,6,10,4,237595,66,237712
job-4760,3,4,8,237652,10,237889
job-4761,1,7,4,237702,137,237914
job-4762,6,9,3,237762,203,238196
job-4763,5,7,7,237819,34,237948
job-4764,1,4,2,237868,36,238133
job-4765,1,11,1,237910,15,238118
job-4766,1,4,6,237954,57,238218
job-4767,3,10,7,238007,10,238252
job-4768,2,12,8,238058,10,238316
job-4769,6,12,4,238114,37,238339
job-4770,4,4,1,238155,53,238221
job-4771,3,4,3,238209,59,238431
job-4772,2,9,7,238251,40,238515
job-4773,4,4,8,238305,41,238550
job-4774,5,7,6,238356,85,238622
job-4775,4,7,3,238401,329,238745
job-4776,5,5,4,238441,144,238724
job-4777,4,9,1,238506,49,238737
job-4778,3,7,8,238563,119,238839
job-4779,6,12,4,238609,24,238640
job-4780,5,7,4,238656,439,239254
job-4781,6,5,2,238706,103,238921
job-4782,3,6,1,238760,419,239219
job-4783,6,11,3,238818,59,239038
job-4784,2,11,1,238864,104,238995
job-4785,5,6,3,238919,92,239022
job-4786,3,11,7,238967,386,239441
job-4787,4,7,6,239016,70,239110
job-4788,2,4,3,239062,107,239179
job-4789,2,7,2,239115,22,239432
job-4790,6,8,7,239167,176,239610
job-4791,4,9,8,239223,192,239569
job-4792,1,6,3,239275,456,240028
job-4793,6,12,7,239324,131,239471
job-4794,2,6,4,239395,131,239603
job-4795,5,8,6,239445,127,239866
job-4796,1,5,3,239494,283,240044
job-4797,1,11,3,239537,113,239866
job-4798,4,12,6,239599,62,239812
job-4799,6,8,1,239651,23,239689
job-4800,5,8,2,239705,255,240204
job-4801,4,7,4,239752,59,240080
job-4802,5,8,2,239800,75,239999
job-4803,3,6,2,239846,93,240208
job-4804,5,8,5,239906,132,240154
job-4805,1,10,7,239968,95,240101
job-4806,5,4,8,240013,254,240506
job-4807,1,12,7,240065,61,240164
job-4808,2,10,3,240113,281,240486
job-4809,3,10,4,240151,262,240691
job-4810,1,10,7,240206,61,240405
job-4811,1,7,4,240257,147,240501
job-4812,4,11,1,240296,28,240617
job-4813,2,10,4,240346,61,240461
job-4814,4,10,8,240396,173,240672
job-4815,6,12,7,240447,40,240531
job-4816,2,5,1,240496,34,240532
job-4817,3,4,2,240535,12,240565
job-4818,6,8,6,240591,64,240893
job-4819,2,7,3,240652,12,240886
job-4820,1,11,2,240704,50,240859
job-4821,1,7,4,240755,57,240965
job-4822,1,6,2,240807,119,240950
job-4823,1,5,2,240851,23,241078
job-4824,6,7,1,240906,176,241327
job-4825,1,5,6,240951,60,241238
job-4826,6,4,3,241004,61,241118
job-4827,3,11,8,241054,90,241208
job-4828,1,5,2,241099,339,241658
job-4829,3,12,6,241134,26,241181
job-4830,4,11,5,241193,83,241446
job-4831,6,7,3,241231,55,241394
job-4832,5,9,5,241278,11,241318
job-4833,4,12,7,241338,54,241668
job-4834,6,8,5,241385,142,241621
job-4835,6,8,3,241439,26,241632
job-4836,3,8,8,241490,64,241573
job-4837,6,5,5,241533,21,241769
job-4838,4,11,2,241583,50,241652
job-4839,4,12,8,241623,93,241979
job-4840,3,10,2,241675,138,241888
job-4841,3,6,5,241720,26,241894
job-4842,2,8,3,241783,35,241895
job-4843,5,11,1,241836,42,241900
job-4844,6,8,1,241889,157,242119
job-4845,2,12,4,241932,229,242248
job-4846,2,11,1,241980,26,242287
job-4847,6,12,8,242023,141,242264
job-4848,2,12,6,242068,202,242521
job-4849,2,5,5,242108,50,242275
job-4850,1,9,6,242163,171,242453
job-4851,4,11,5,242228,63,242526
job-4852,1,6,1,242281,69,242365
job-4853,4,11,3,242333,43,242397
job-4854,4,7,1,242384,159,242571
job-4855,4,8,6,242426,190,242657
job-4856,6,11,2,242470,114,242683
job-4857,3,4,5,242532,22,242847
job-4858,1,5,4,242586,164,242865
job-4859,2,10,5,242624,133,242845
job-4860,2,10,1,242672,147,242834
job-4861,5,4,6,242712,118,242942
job-4862,6,12,7,242751,182,242976
job-4863,6,7,8,242815,291,243186
job-4864,2,6,5,242858,157,243208
job-4865,3,7,6,242910,106,243165
job-4866,6,11,8,242957,47,243278
job-4867,2,5,1,243007,325,243491
job-4868,1,12,1,243054,30,243116
job-4869,2,7,4,243097,80,243255
job-4870,5,8,5,243143,41,243242
job-4871,5,7,3,243195,32,243421
job-4872,3,8,1,243259,38,243414
job-4873,1,11,1,243304,38,243511
job-4874,1,8,2,243359,130,243752
job-4875,3,12,2,243420,18,243636
job-4876,4,8,3,243474,31,243673
job-4877,3,11,6,243533,210,243993
job-4878,5,5,8,243585,67,243950
job-4879,6,12,3,243644,103,243927
job-4880,5,12,5,243694,211,243983
job-4881,3,11,7,243749,17,243859
job-4882,5,9,3,243798,161,244161
job-4883,5,7,7,243847,159,244140
job-4884,5,11,6,243900,83,243986
job-4885,4,6,2,243945,117,244105
job-4886,4,8,8,243986,104,244104
job-4887,3,7,5,244038,17,244251
job-4888,4,4,1,244088,245,244373
job-4889,6,9,5,244133,180,244478
job-4890,2,12,8,244184,70,244498
job-4891,2,6,7,244237,71,244367
job-4892,2,4,8,244284,67,244540
job-4893,6,6,7,244336,409,244868
job-4894,5,7,5,244392,227,244690
job-4895,1,7,1,244451,87,244633
job-4896,3,11,7,244506,12,244574
job-4897,3,11,5,244550,83,244650
job-4898,6,5,3,244596,13,244637
job-4899,4,4,7,244654,21,244812
job-4900,1,11,2,244700,54,244765
job-4901,2,9,8,244747,135,245066
job-4902,3,10,3,244794,81,245151
job-4903,3,5,2,244847,65,245033
job-4904,1,11,6,244884,31,245120
job-4905,1,6,6,244930,88,245027
job-4906,2,6,2,244975,45,245203
job-4907,3,9,4,245039,51,245386
job-4908,5,6,7,245088,203,245556
job-4909,6,9,1,245138,60,245269
job-4910,4,9,1,245196,278,245739
job-4911,1,6,7,245243,37,245306
job-4912,4,10,3,245291,22,245589
job-4913,5,5,8,245330,42,245421
job-4914,2,6,2,245384,114,245662
job-4915,3,5,2,245430,138,245644
job-4916,6,10,8,245476,71,245704
job-4917,2,5,6,245526,150,245720
job-4918,2,5,8,245585,83,245943
job-4919,4,12,6,245638,22,245857
job-4920,2,7,4,245687,218,246025
job-4921,2,7,6,245737,288,246241
job-4922,2,9,6,245785,102,245946
job-4923,5,11,7,245845,340,246413
job-4924,6,8,2,245901,56,246219
job-4925,6,6,1,245952,45,246192
job-4926,6,8,5,246007,12,246096
job-4927,2,9,8,246057,41,246246
job-4928,5,10,1,246097,20,246206
job-4929,5,5,4,246152,137,246473
job-4930,1,11,3,246192,73,246418
job-4931,4,12,1,246246,76,246348
job-4932,6,10,6,246295,108,246604
job-4933,6,8,8,246335,48,246467
job-4934,2,8,3,246383,78,246600
job-4935,5,12,1,246419,48,246640
job-4936,2,5,3,246466,153,246627
job-4937,1,6,1,246514,103,246744
job-4938,6,6,4,246559,34,246703
job-4939,6,9,7,246598,239,247034
job-4940,6,11,6,246665,161,247118
job-4941,4,9,1,246722,37,246982
job-4942,1,11,1,246777,74,247017
job-4943,3,10,6,246825,62,247105
job-4944,6,6,6,246863,15,247126
job-4945,4,9,5,246919,26,247171
job-4946,1,7,2,246980,336,247512
job-4947,5,5,1,247037,54,247091
job-4948,6,7,3,247089,77,247421
job-4949,5,7,1,247130,57,247407
job-4950,4,12,1,247183,112,247341
job-4951,6,12,4,247230,181,247664
job-4952,1,6,4,247281,57,247464
job-4953,2,9,4,247333,88,247499
job-4954,6,4,5,247377,360,247934
job-4955,6,5,4,247437,10,247603
job-4956,2,12,7,247503,47,247847
job-4957,6,6,5,247539,97,247670
job-4958,4,6,7,247589,179,247810
job-4959,4,12,5,247637,150,248062
job-4960,5,12,7,247687,121,247893
job-4961,1,6,1,247757,147,248029
job-4962,6,12,4,247802,28,247987
job-4963,2,7,2,247854,66,248041
job-4964,2,7,4,247900,171,248269
job-4965,1,5,1,247947,70,248300
job-4966,6,4,2,247998,22,248258
job-4967,2,8,5,248044,54,248167
job-4968,3,12,6,248103,76,248468
job-4969,6,6,4,248140,85,248489
job-4970,1,8,1,248199,112,248466
job-4971,4,12,2,248238,209,248631
job-4972,4,6,2,248281,160,248475
job-4973,4,10,8,248351,86,248494
job-4974,5,9,2,248409,39,248666
job-4975,1,9,7,248458,52,248779
job-4976,6,6,2,248507,79,248665
job-4977,2,6,3,248553,137,248713
job-4978,1,7,1,248599,30,248808
job-4979,4,10,7,248654,124,248945
job-4980,3,12,2,248717,26,248937
job-4981,1,7,3,248768,73,248883
job-4982,2,11,5,248820,63,248994
job-4983,3,5,7,248872,41,249069
job-4984,2,5,6,248911,63,249084
job-4985,6,8,5,248956,93,249086
job-4986,5,5,8,248995,77,249342
job-4987,4,10,8,249054,17,249217
job-4988,1,11,6,249109,86,249477
job-4989,2,8,3,249157,87,249400
job-4990,6,7,4,249218,211,249498
job-4991,4,9,3,249268,288,249798
job-4992,3,6,5,249305,502,249882
job-4993,1,10,2,249355,67,249606
job-4994,6,5,7,249400,59,249722
job-4995,1,7,3,249458,63,249724
job-4996,2,5,8,249520,222,249819
job-4997,5,10,1,249559,113,249952
job-4998,4,9,6,249614,91,249904
job-4999,6,9,7,249672,23,249793
job-5000,1,10,4,249722,118,249885
job-5001,6,11,3,249768,364,250327
job-5002,6,8,4,249820,67,249889
job-5003,6,7,7,249861,71,249965
job-5004,6,11,8,249905,137,250249
job-5005,1,6,7,249960,199,250217
job-5006,6,9,1,250022,215,250238
job-5007,3,8,5,250075,52,250197
job-5008,1,11,8,250129,39,250225
job-5009,6,10,7,250186,159,250614
job-5010,3,7,4,250250,234,250588
job-5011,5,10,2,250285,218,250615
job-5012,4,8,2,250327,21,250501
job-5013,1,11,6,250384,20,250698
job-5014,5,7,8,250439,44,250567
job-5015,1,12,5,250489,235,250997
job-5016,6,10,5,250536,65,250659
job-5017,4,12,1,250575,30,250797
job-5018,2,9,6,250623,51,250771
job-5019,4,9,6,250662,94,250855
job-5020,5,4,3,250700,69,251063
job-5021,3,4,6,250743,24,251039
job-5022,5,9,4,250795,14,251008
job-5023,5,9,8,250842,73,251001
job-5024,2,11,8,250894,113,251059
job-5025,6,7,3,250940,28,251042
job-5026,6,10,4,250987,99,251134
job-5027,6,7,4,251032,122,251214
job-5028,1,11,1,251084,19,251257
job-5029,1,7,6,251137,45,251438
job-5030,2,10,5,251173,130,251565
job-5031,6,4,8,251231,137,251547
job-5032,3,4,2,251283,108,251542
job-5033,5,10,6,251330,22,251568
job-5034,5,12,5,251384,249,251658
job-5035,2,6,3,251430,141,251640
job-5036,1,9,7,251478,99,251707
job-5037,2,12,6,251541,56,251679
job-5038,3,11,4,251581,145,251744
job-5039,2,9,2,251629,15,251878
job-5040,6,8,1,251676,34,251895
job-5041,6,7,4,251724,130,251893
job-5042,5,11,8,251763,170,252081
job-5043,2,8,1,251813,52,252000
job-5044,3,8,3,251854,32,251951
job-5045,3,8,1,251898,174,252197
job-5046,5,8,3,251959,87,252268
job-5047,3,11,4,252011,205,252460
job-5048,3,8,3,252059,45,252255
job-5049,5,11,3,252102,123,252254
job-5050,1,4,7,252144,63,252377
job-5051,5,5,3,252195,233,252435
job-5052,1,9,4,252245,39,252552
job-5053,3,8,2,252291,201,252539
job-5054,6,12,3,252328,76,252699
job-5055,2,9,3,252384,158,252759
job-5056,4,12,8,252431,74,252596
job-5057,2,11,3,252487,106,252656
job-5058,3,5,4,252532,42,252625
job-5059,6,7,4,252572,57,252676
job-5060,4,6,5,252627,207,253096
job-5061,6,4,4,252668,18,252868
job-5062,2,10,4,252717,76,253037
job-5063,4,11,1,252777,55,252877
job-5064,2,7,4,252835,55,252894
job-5065,2,9,3,252894,114,253057
job-5066,1,9,3,252930,185,253216
job-5067,1,10,8,252976,40,253164
job-5068,6,6,4,253027,20,253235
job-5069,4,10,6,253072,108,253240
job-5070,4,6,7,253121,122,253316
job-5071,2,4,6,253167,370,253725
job-5072,6,4,4,253220,41,253372
job-5073,4,8,3,253261,62,253357
job-5074,6,12,3,253313,27,253523
job-5075,3,12,3,253370,174,253789
job-5076,4,9,2,253437,118,253752
job-5077,4,8,6,253481,174,253938
job-5078,2,6,2,253529,187,253815
job-5079,4,11,3,253572,78,253676
job-5080,4,9,7,253633,13,253893
job-5081,5,6,1,253686,49,253767
job-5082,4,6,4,253735,25,253986
job-5083,4,10,3,253784,57,254133
job-5084,1,6,5,253839,128,254092
job-5085,3,7,5,253892,11,254135
job-5086,4,9,3,253945,45,254136
job-5087,6,9,8,254005,54,254270
job-5088,6,8,5,254055,72,254200
job-5089,5,6,1,254099,447,254620
job-5090,3,7,3,254157,87,254292
job-5091,4,12,5,254205,134,254371
job-5092,5,10,2,254260,158,254539
job-5093,1,6,8,254303,145,254703
job-5094,1,8,5,254344,145,254657
job-5095,5,9,7,254386,300,254984
job-5096,5,7,6,254438,34,254700
job-5097,2,8,8,254493,34,254654
job-5098,1,5,4,254533,151,254925
job-5099,5,4,2,254585,139,254785
job-5100,6,5,7,254629,133,254822
job-5101,4,12,2,254677,76,254833
job-5102,4,12,5,254735,202,255128
job-5103,6,6,2,254784,251,255064
job-5104,2,7,2,254826,67,255045
job-5105,3,7,7,254883,128,255296
job-5106,6,9,3,254938,20,254961
job-5107,1,12,6,254978,120,255308
job-5108,4,9,4,255030,133,255213
job-5109,3,9,1,255075,60,255210
job-5110,3,10,7,255127,44,255394
job-5111,5,5,8,255188,123,255397
job-5112,1,7,2,255241,153,255588
job-5113,5,9,6,255297,140,255711
job-5114,6,12,1,255348,93,255554
job-5115,2,4,3,255387,76,255476
job-5116,2,11,7,255429,23,255632
job-5117,3,12,1,255486,58,255616
job-5118,6,5,5,255538,76,255761
job-5119,5,11,2,255580,120,255855
job-5120,6,11,5,255618,62,255773
job-5121,6,9,6,255676,62,255817
job-5122,6,5,3,255723,13,256008
job-5123,5,7,1,255774,157,256111
job-5124,6,6,4,255835,324,256365
job-5125,1,7,6,255882,62,255990
job-5126,2,10,7,255931,311,256465
job-5127,6,8,5,255973,89,256260
job-5128,4,12,2,256016,209,256322
job-5129,6,10,5,256064,139,256347
job-5130,6,4,2,256120,25,256443
job-5131,3,9,7,256170,34,256380
job-5132,3,8,8,256225,17,256276
job-5133,5,8,4,256266,130,256495
job-5134,5,7,3,256327,68,256575
job-5135,2,10,6,256374,169,256751
job-5136,3,9,5,256431,22,256748
job-5137,2,4,4,256484,49,256726
job-5138,6,8,3,256522,96,256713
job-5139,2,12,2,256566,129,256944
job-5140,6,6,2,256627,75,256853
job-5141,3,11,7,256668,98,256968
job-5142,1,11,5,256725,32,256870
job-5143,1,10,3,256786,52,256991
job-5144,3,7,6,256845,33,257081
job-5145,3,12,4,256901,142,257053
job-5146,2,5,1,256932,52,257094
job-5147,2,5,8,256988,407,257694
job-5148,6,8,8,257032,73,257279
job-5149,6,4,8,257100,245,257387
job-5150,3,10,4,257155,38,257212
job-5151,1,10,5,257205,157,257451
job-5152,1,12,3,257253,19,257519
job-5153,5,8,8,257304,30,257381
job-5154,1,6,6,257359,214,257752
job-5155,2,5,7,257418,32,257512
job-5156,6,8,8,257462,129,257756
job-5157,5,12,4,257513,150,257811
job-5158,4,11,1,257551,242,258038
job-5159,6,5,4,257613,41,257718
job-5160,1,7,8,257682,287,257983
job-5161,1,9,8,257722,294,258172
job-5162,2,12,5,257763,40,257905
job-5163,5,6,7,257805,19,258114
job-5164,3,12,4,257865,72,258168
job-5165,4,8,7,257912,65,258101
job-5166,2,6,6,257959,19,258189
job-5167,5,7,5,258015,150,258251
job-5168,3,7,1,258061,12,258214
job-5169,2,11,4,258127,34,258294
job-5170,1,4,8,258182,26,258317
job-5171,6,12,5,258227,16,258274
job-5172,1,5,8,258291,33,258481
job-5173,3,11,3,258337,249,258589
job-5174,3,4,1,258377,20,258507
job-5175,3,12,3,258442,167,258712
job-5176,5,11,6,258502,77,258745
job-5177,2,11,7,258546,263,259034
job-5178,1,12,1,258582,156,258799
job-5179,3,7,3,258625,36,258914
job-5180,2,5,8,258672,11,258821
job-5181,4,10,6,258739,61,259099
job-5182,4,7,7,258782,32,258839
job-5183,5,6,8,258831,11,259057
job-5184,3,7,6,258879,30,259198
job-5185,1,4,1,258932,18,259088
job-5186,6,10,7,258982,71,259281
job-5187,4,9,8,259027,140,259458
job-5188,5,6,7,259067,92,259210
job-5189,3,6,8,259118,65,259348
job-5190,1,6,8,259167,33,259276
job-5191,5,7,8,259212,11,259432
job-5192,5,6,6,259254,12,259286
job-5193,2,12,4,259309,123,259546
job-5194,4,4,4,259349,214,259780
job-5195,4,7,6,259390,51,259552
job-5196,3,5,2,259436,12,259523
job-5197,6,5,6,259496,65,259829
job-5198,1,5,1,259544,153,259781
job-5199,1,8,6,259597,85,259897
job-5200,4,7,6,259651,55,259712
job-5201,4,12,1,259695,200,260177
job-5202,6,10,4,259747,15,259887
job-5203,4,6,3,259791,46,260048
job-5204,4,9,1,259837,87,260010
job-5205,4,9,6,259892,17,260171
job-5206,2,6,5,259937,192,260334
job-5207,3,4,5,259977,129,260221
job-5208,6,12,8,260028,27,260187
job-5209,3,4,8,260069,224,260324
job-5210,1,9,4,260128,39,260190
job-5211,4,9,8,260184,128,260408
job-5212,6,10,8,260228,176,260469
job-5213,2,11,7,260272,389,260779
job-5214,6,4,5,260320,51,260517
job-5215,2,12,2,260367,123,260756
job-5216,3,11,3,260410,32,260698
job-5217,6,11,7,260469,115,260779
job-5218,5,8,5,260512,58,260609
job-5219,3,11,2,260563,276,261010
job-5220,1,7,8,260619,244,260891
job-5221,6,5,7,260665,83,261011
job-5222,4,10,3,260714,25,260838
job-5223,2,4,2,260758,266,261320
job-5224,6,10,8,260804,98,260976
job-5225,2,5,7,260873,17,260913
job-5226,4,7,8,260914,35,261071
job-5227,5,4,6,260967,139,261172
job-5228,2,7,7,261028,106,261391
job-5229,4,4,1,261080,58,261377
job-5230,3,5,7,261129,49,261378
job-5231,5,11,7,261178,366,261741
job-5232,1,12,1,261233,18,261356
job-5233,5,9,6,261286,223,261644
job-5234,5,4,8,261331,194,261701
job-5235,5,6,1,261384,49,261623
job-5236,4,9,2,261446,19,261547
job-5237,2,12,1,261499,12,261603
job-5238,3,4,2,261541,56,261751
job-5239,5,10,7,261597,32,261638
job-5240,4,11,8,261652,76,261949
job-5241,1,6,6,261705,56,261767
job-5242,6,5,8,261757,201,262213
job-5243,4,11,8,261807,36,261902
job-5244,3,11,5,261852,22,261957
job-5245,2,4,8,261908,13,261968
job-5246,2,6,3,261956,223,262472
job-5247,1,5,7,262011,79,262322
job-5248,1,5,2,262063,32,262137
job-5249,5,10,7,262098,57,262201
job-5250,3,7,7,262156,23,262457
job-5251,1,4,1,262218,78,262484
job-5252,1,5,2,262267,313,262775
job-5253,6,9,2,262319,17,262353
job-5254,5,7,3,262371,205,262768
job-5255,3,12,2,262419,38,262635
job-5256,6,12,4,262464,94,262619
job-5257,4,7,1,262529,98,262749
job-5258,1,4,4,262585,56,262859
job-5259,5,11,2,262638,244,263169
job-5260,5,10,7,262683,159,262860
job-5261,5,8,1,262737,34,262855
job-5262,4,9,2,262780,362,263273
job-5263,5,11,7,262826,228,263181
job-5264,1,10,8,262890,34,263186
job-5265,6,9,3,262945,51,263185
job-5266,1,9,6,263019,41,263077
job-5267,2,9,8,263074,137,263306
job-5268,3,9,1,263118,36,263290
job-5269,6,10,2,263170,173,263380
job-5270,2,7,4,263218,147,263372
job-5271,2,10,2,263274,59,263531
job-5272,6,6,3,263322,153,263623
job-5273,2,12,6,263375,27,263595
job-5274,3,11,5,263420,722,264172
job-5275,4,8,8,263466,53,263694
job-5276,5,10,4,263523,12,263802
job-5277,3,8,3,263578,62,263840
job-5278,5,8,4,263615,63,263813
job-5279,1,9,7,263665,10,263808
job-5280,5,6,5,263712,135,263858
job-5281,3,11,7,263758,150,263948
job-5282,5,9,4,263814,103,264123
job-5283,1,10,8,263870,216,264303
job-5284,2,6,7,263924,167,264307
job-5285,6,4,2,263981,169,264246
job-5286,5,9,2,264035,31,264121
job-5287,1,8,6,264077,151,264422
job-5288,2,6,1,264120,77,264477
job-5289,3,7,1,264169,12,264376
job-5290,3,10,5,264211,35,264262
job-5291,6,9,2,264274,58,264447
job-5292,3,4,8,264309,15,264425
job-5293,4,5,5,264360,158,264709
job-5294,5,9,7,264411,110,264805
job-5295,1,11,2,264471,92,264638
job-5296,3,7,4,264527,75,264792
job-5297,4,6,4,264564,162,264765
job-5298,4,8,5,264616,33,264698
job-5299,1,11,6,264665,36,264936
job-5300,2,10,4,264713,23,264741
job-5301,2,10,3,264752,172,265080
job-5302,5,11,8,264801,183,265249
job-5303,4,12,8,264850,155,265127
job-5304,2,5,6,264904,94,265287
job-5305,1,12,5,264950,37,265285
job-5306,3,11,8,265000,25,265233
job-5307,5,8,5,265045,86,265370
job-5308,1,5,1,265087,113,265417
job-5309,5,5,6,265131,35,265364
job-5310,2,12,5,265180,121,265420
job-5311,3,6,6,265231,37,265392
job-5312,2,6,5,265271,103,265648
job-5313,5,4,2,265324,233,265662
job-5314,6,5,5,265384,55,265664
job-5315,5,9,7,265436,78,265614
job-5316,5,10,4,265491,15,265682
job-5317,5,6,3,265538,90,265751
job-5318,5,6,6,265586,127,265854
job-5319,3,12,1,265644,10,265823
job-5320,5,8,6,265700,37,265782
job-5321,4,9,4,265752,12,265871
job-5322,3,11,6,265792,165,266050
job-5323,1,12,8,265842,11,265895
job-5324,1,6,4,265885,173,266352
job-5325,6,9,8,265931,34,266042
job-5326,6,5,4,265972,58,266061
job-5327,4,10,5,266025,55,266081
job-5328,1,8,4,266087,118,266405
job-5329,4,11,1,266144,58,266224
job-5330,5,9,3,266201,26,266258
job-5331,1,4,2,266261,41,266447
job-5332,3,4,7,266314,90,266492
