job-id,C,M,E,T_A,T_est,T_D
job-4422,1,7,2,221400,44,221623
job-4423,5,11,3,221447,275,221942
job-4424,6,11,2,221491,588,222082
job-4425,3,8,8,221532,255,221833
job-4426,1,8,7,221579,63,221733
job-4427,6,7,3,221628,69,221869
job-4428,5,11,1,221681,40,221755
job-4429,2,7,6,221720,167,222113
job-4430,5,5,8,221768,131,222124
job-4431,1,8,2,221830,100,222118
job-4432,3,5,8,221886,90,222042
job-4433,6,4,2,221943,197,222414
job-4434,6,10,7,221991,32,222087
job-4435,3,6,1,222034,447,222592
job-4436,6,6,7,222096,27,222204
job-4437,5,10,6,222146,169,222419
job-4438,1,4,3,222200,31,222473
job-4439,2,12,1,222253,162,222639
job-4440,3,7,6,222303,143,222577
job-4441,2,6,4,222358,38,222660
job-4442,1,10,1,222406,53,222473
job-4443,5,8,8,222464,188,222889
job-4444,1,4,7,222505,209,222804
job-4445,4,9,7,222559,67,222816
job-4446,6,7,6,222601,199,222849
job-4447,4,12,8,222651,54,222954
job-4448,5,9,7,222715,28,222995
job-4449,3,10,2,222751,75,223093
job-4450,2,8,2,222812,293,223236
job-4451,2,8,5,222858,32,223096
job-4452,1,8,5,222907,100,223306
job-4453,5,11,7,222949,121,223190
job-4454,5,4,3,223000,58,223300
job-4455,2,7,4,223052,11,223118
job-4456,5,9,1,223098,74,223287
job-4457,5,7,7,223144,77,223229
job-4458,6,5,7,223184,283,223516
job-4459,4,8,4,223227,59,223431
job-4460,3,12,3,223277,53,223516
job-4461,2,5,3,223324,50,223431
job-4462,5,12,3,223384,15,223677
job-4463,2,11,2,223438,109,223812
job-4464,4,4,2,223482,123,223695
job-4465,4,11,5,223533,19,223594
job-4466,3,7,5,223583,73,223847
job-4467,2,11,6,223625,58,223743
job-4468,6,10,2,223665,122,224065
job-4469,1,6,7,223709,77,223848
job-4470,3,10,3,223758,72,223873
job-4471,1,7,4,223814,77,224011
job-4472,1,7,4,223871,73,223949
job-4473,4,4,6,223918,36,223964
job-4474,4,7,4,223966,14,224181
job-4475,6,10,3,224024,132,224220
job-4476,4,6,3,224078,57,224335
job-4477,6,6,6,224123,160,224393
job-4478,2,6,7,224163,32,224346
job-4479,5,9,3,224209,72,224432
job-4480,1,4,3,224249,237,224672
job-4481,1,10,7,224309,84,224569
job-4482,3,5,6,224357,126,224750
job-4483,1,11,2,224400,33,224681
job-4484,3,10,6,224450,88,224660
job-4485,4,6,7,224488,33,224611
job-4486,4,9,8,224533,59,224688
job-4487,2,11,5,224579,147,224974
job-4488,6,4,6,224622,260,225028
job-4489,3,7,6,224673,539,225436
job-4490,6,9,4,224717,54,224932
job-4491,1,12,8,224768,331,225105
job-4492,6,5,5,224819,49,224957
job-4493,5,7,2,224875,151,225100
job-4494,2,10,5,224925,79,225204
job-4495,5,10,3,224985,95,225328
job-4496,4,6,1,225040,26,225152
job-4497,1,6,4,225097,284,225510
job-4498,6,6,1,225145,78,225407
job-4499,5,6,6,225194,99,225439
job-4500,4,5,2,225238,71,225451
job-4501,2,6,5,225292,84,225446
job-4502,2,4,6,225343,79,225572
job-4503,4,6,7,225390,96,225524
job-4504,2,5,4,225441,14,225524
job-4505,6,4,1,225492,117,225801
job-4506,2,12,1,225538,37,225801
job-4507,3,11,6,225582,94,225854
job-4508,6,10,8,225635,119,226034
job-4509,1,11,1,225694,13,225780
job-4510,1,8,6,225736,29,226048
job-4511,4,8,3,225789,13,225962
job-4512,1,11,8,225834,51,226179
job-4513,2,10,1,225884,180,226064
job-4514,5,5,2,225936,79,226092
job-4515,2,11,2,225990,133,226183
job-4516,6,12,4,226038,51,226352
job-4517,4,9,3,226095,32,226291
job-4518,1,9,7,226138,13,226436
job-4519,6,8,3,226184,140,226507
job-4520,2,9,2,226236,103,226611
job-4521,6,6,4,226284,109,226483
job-4522,6,8,5,226338,57,226495
job-4523,3,9,3,226394,26,226508
job-4524,3,6,2,226445,101,226645
job-4525,4,5,8,226494,202,226918
job-4526,5,6,8,226538,102,226694
job-4527,6,5,8,226578,300,227124
job-4528,2,5,4,226633,325,227058
job-4529,6,12,2,226693,52,226999
job-4530,4,4,3,226744,19,226878
job-4531,2,4,4,226778,35,226969
job-4532,1,4,4,226824,40,227100
job-4533,5,8,4,226870,30,227044
job-4534,1,11,6,226916,84,227240
job-4535,1,6,7,226983,19,227244
job-4536,3,4,3,227035,53,227131
job-4537,6,7,6,227078,365,227622
job-4538,2,7,1,227124,39,227306
job-4539,1,7,8,227167,28,227416
job-4540,4,10,7,227220,11,227354
job-4541,4,4,2,227268,85,227515
job-4542,4,6,4,227315,227,227603
job-4543,2,12,4,227363,104,227610
job-4544,5,10,4,227402,256,227928
job-4545,1,8,4,227451,116,227761
job-4546,6,8,3,227521,13,227676
job-4547,2,10,1,227563,110,227899
job-4548,5,5,4,227617,135,228030
job-4549,6,6,3,227656,13,227936
job-4550,6,4,5,227698,94,227976
job-4551,3,9,8,227747,110,227906
job-4552,5,11,2,227796,57,227932
job-4553,3,4,7,227855,17,228079
job-4554,2,9,7,227908,104,228050
job-4555,1,9,1,227953,64,228082
job-4556,6,5,6,228000,167,228306
job-4557,1,9,2,228052,95,228355
job-4558,4,8,5,228105,375,228697
job-4559,6,11,6,228168,103,228506
job-4560,4,6,6,228217,74,228291
job-4561,5,9,7,228271,55,228395
job-4562,1,12,8,228339,25,228381
job-4563,6,5,7,228381,166,228742
job-4564,5,10,5,228444,37,228690
job-4565,6,10,4,228511,85,228857
job-4566,3,9,5,228564,37,228754
job-4567,6,11,3,228610,102,229006
job-4568,3,5,4,228664,158,229090
job-4569,5,12,7,228701,60,228815
job-4570,3,6,8,228760,96,229033
job-4571,1,6,1,228813,20,229097
job-4572,1,4,3,228861,58,229099
job-4573,2,7,8,228920,88,229141
job-4574,2,7,6,228968,201,229219
job-4575,4,4,6,229004,272,229313
job-4576,4,5,3,229053,139,229423
job-4577,1,11,4,229108,36,229207
job-4578,1,6,7,229162,155,229550
job-4579,6,12,6,229220,24,229247
job-4580,3,6,7,229270,14,229300
job-4581,3,12,3,229325,69,229655
job-4582,4,8,5,229365,119,229694
job-4583,2,9,4,229413,24,229502
job-4584,6,12,4,229456,230,229824
job-4585,5,8,6,229510,100,229809
job-4586,1,4,8,229564,268,230078
job-4587,3,7,4,229610,34,229813
job-4588,6,7,7,229657,43,229902
job-4589,1,5,7,229717,236,229978
job-4590,2,5,3,229772,18,229894
job-4591,6,8,7,229828,108,230186
job-4592,1,7,6,229875,148,230154
job-4593,3,12,2,229925,37,230098
job-4594,2,6,3,229965,80,230283
job-4595,5,8,1,230019,115,230320
job-4596,3,5,3,230062,36,230210
job-4597,4,12,7,230120,50,230262
job-4598,5,6,7,230169,173,230589
job-4599,2,12,6,230216,120,230503
job-4600,6,5,7,230276,12,230352
job-4601,1,6,4,230314,15,230419
job-4602,4,9,3,230362,39,230540
job-4603,5,11,7,230428,68,230769
job-4604,2,12,2,230469,27,230732
job-4605,2,11,6,230517,30,230846
job-4606,4,5,6,230558,51,230731
job-4607,5,10,4,230610,59,230838
job-4608,1,10,6,230662,43,230836
job-4609,3,11,6,230710,16,231013
job-4610,4,10,6,230753,161,231133
job-4611,5,6,3,230802,102,230947
job-4612,3,12,2,230841,24,230942
job-4613,2,4,8,230895,129,231194
job-4614,2,8,5,230942,57,231177
job-4615,1,8,1,230986,67,231273
job-4616,1,4,5,231042,22,231210
job-4617,1,10,6,231094,95,231386
job-4618,5,12,6,231152,74,231386
job-4619,4,9,1,231204,76,231359
job-4620,3,5,3,231248,44,231551
job-4621,3,11,5,231305,365,231758
job-4622,3,12,8,231359,27,231398
job-4623,5,12,8,231414,197,231670
job-4624,5,6,1,231470,225,231875
job-4625,6,9,6,231514,77,231851
job-4626,2,6,8,231564,254,231971
job-4627,2,11,1,231608,106,232000
job-4628,4,9,1,231647,163,232008
job-4629,1,8,3,231694,99,232087
job-4630,2,11,8,231749,60,232018
job-4631,5,12,7,231807,290,232256
job-4632,2,8,1,231866,68,232224
job-4633,6,10,5,231909,138,232140
job-4634,3,7,2,231965,133,232324
job-4635,4,9,3,232009,61,232078
job-4636,4,8,6,232059,38,232251
job-4637,5,8,7,232126,128,232370
job-4638,5,4,2,232184,54,232402
job-4639,6,12,3,232228,279,232655
job-4640,3,12,8,232275,152,232589
job-4641,4,10,2,232318,226,232696
job-4642,4,9,8,232371,425,232916
job-4643,2,6,7,232422,166,232669
job-4644,4,6,5,232475,34,232733
job-4645,2,4,1,232526,20,232803
job-4646,1,8,7,232577,20,232805
job-4647,4,12,6,232622,221,232848
job-4648,1,6,4,232674,305,233029
job-4649,6,4,2,232721,108,233066
job-4650,3,8,8,232766,35,232986
job-4651,1,9,1,232819,30,232853
job-4652,6,10,2,232858,109,233233
job-4653,2,8,7,232905,303,233426
job-4654,2,11,8,232961,73,233218
job-4655,5,9,6,233014,44,233117
job-4656,3,11,8,233065,55,233192
job-4657,5,6,3,233125,60,233412
job-4658,2,4,2,233176,201,233400
job-4659,5,11,3,233225,111,233566
job-4660,1,8,1,233268,193,233547
job-4661,4,5,1,233315,57,233607
job-4662,1,5,1,233367,17,233593
job-4663,3,6,6,233424,105,233579
job-4664,2,4,6,233487,12,233797
job-4665,3,4,1,233538,191,233956
job-4666,6,7,7,233573,158,233919
job-4667,6,10,4,233615,90,233755
job-4668,6,7,4,233669,19,233727
job-4669,6,11,8,233720,36,233907
job-4670,5,7,8,233778,52,234018
job-4671,2,7,4,233834,171,234050
job-4672,3,11,8,233881,124,234216
job-4673,1,5,8,233935,139,234223
job-4674,2,5,7,233983,306,234411
job-4675,4,10,6,234030,261,234516
job-4676,2,10,8,234094,78,234305
job-4677,4,4,8,234136,28,234391
job-4678,3,8,1,234178,108,234324
job-4679,2,7,1,234227,46,234514
job-4680,6,8,2,234265,185,234541
job-4681,6,5,8,234316,226,234814
job-4682,3,5,4,234365,151,234516
job-4683,5,6,4,234407,132,234602
job-4684,5,12,5,234455,87,234722
job-4685,6,9,8,234507,109,234891
job-4686,5,12,7,234554,20,234839
job-4687,3,5,7,234592,496,235134
job-4688,6,7,1,234638,33,234706
job-4689,6,8,8,234695,62,234786
job-4690,2,11,4,234751,245,235039
job-4691,5,8,7,234806,51,235020
job-4692,1,11,3,234858,38,235165
job-4693,2,5,7,234903,165,235146
job-4694,1,8,2,234956,145,235308
job-4695,5,5,1,235008,39,235294
job-4696,5,10,8,235066,46,235213
job-4697,6,5,8,235117,16,235336
job-4698,6,10,7,235153,42,235276
job-4699,2,11,3,235205,30,235465
job-4700,5,4,5,235265,107,235414
job-4701,3,6,8,235298,55,235386
job-4702,4,9,6,235348,58,235649
job-4703,6,9,5,235394,183,235658
job-4704,4,4,7,235446,238,235759
job-4705,1,6,2,235486,380,236002
job-4706,1,11,1,235547,17,235592
job-4707,6,11,1,235578,134,235988
job-4708,4,12,2,235619,328,236060
job-4709,3,8,3,235664,95,235894
job-4710,5,8,5,235715,53,235885
job-4711,4,7,3,235753,75,236043
job-4712,1,11,2,235797,206,236275
job-4713,3,11,5,235842,154,236070
job-4714,2,5,3,235885,47,236206
job-4715,1,5,3,235923,49,235997
job-4716,5,4,1,235969,345,236419
job-4717,3,4,5,236005,85,236271
job-4718,1,11,2,236056,35,236309
job-4719,1,9,8,236111,78,236288
job-4720,5,11,2,236160,90,236410
job-4721,4,5,4,236201,28,236286
job-4722,4,9,1,236245,113,236575
job-4723,2,12,1,236302,193,236663
job-4724,1,11,8,236339,78,236483
job-4725,6,6,6,236395,107,236761
job-4726,3,5,1,236439,104,236811
job-4727,5,12,8,236498,264,236824
job-4728,4,8,8,236553,80,236800
job-4729,1,8,3,236603,15,236772
job-4730,2,8,2,236641,44,236905
job-4731,3,11,1,236688,279,237236
job-4732,4,5,6,236739,123,236890
job-4733,2,9,3,236796,75,236896
job-4734,1,11,5,236849,102,237160
job-4735,3,6,7,236911,22,237176
job-4736,5,8,4,236961,58,237132
job-4737,3,12,8,237000,66,237203
job-4738,2,7,2,237046,34,237203
job-4739,3,11,4,237102,56,237376
job-4740,6,11,6,237143,25,237416
job-4741,2,7,7,237190,121,237553
job-4742,5,4,2,237240,232,237707
job-4743,3,8,3,237283,178,237725
job-4744,4,5,7,237336,444,237986
job-4745,2,11,6,237391,171,237811
job-4746,3,11,6,237440,267,237922
job-4747,6,11,8,237488,360,238129
job-4748,6,11,1,237528,223,237811
job-4749,6,9,6,237579,163,237965
job-4750,6,12,2,237640,41,237893
job-4751,4,10,4,237701,89,237912
job-4752,2,8,3,237750,137,238138
job-4753,6,10,8,237802,14,237888
job-4754,5,8,4,237846,13,238157
job-4755,5,4,3,237899,263,238412
job-4756,3,9,6,237941,151,238226
job-4757,2,11,5,237990,97,238226
job-4758,1,11,4,238042,30,238335
job-4759,2,6,2,238083,215,238302
job-4760,4,11,5,238121,99,238259
job-4761,1,4,8,238172,45,238440
job-4762,5,5,4,238210,163,238619
job-4763,4,7,2,238258,173,238686
job-4764,2,12,8,238309,22,238600
job-4765,6,6,2,238370,180,238557
job-4766,5,10,1,238419,50,238490
job-4767,6,10,7,238474,274,238992
job-4768,5,10,6,238521,98,238673
job-4769,4,9,7,238573,21,238659
job-4770,4,5,4,238621,24,238923
job-4771,6,4,4,238666,109,238977
job-4772,3,6,8,238702,64,239035
job-4773,1,6,1,238766,144,239137
job-4774,4,12,5,238813,17,239042
job-4775,2,11,7,238856,225,239284
job-4776,6,6,3,238905,193,239338
job-4777,3,9,7,238952,123,239111
job-4778,5,8,8,239008,19,239209
job-4779,2,7,8,239062,31,239228
job-4780,3,6,1,239106,145,239277
job-4781,1,5,5,239147,175,239436
job-4782,1,7,4,239210,318,239734
job-4783,2,11,5,239265,44,239529
job-4784,4,10,4,239299,123,239563
job-4785,1,12,7,239355,32,239484
job-4786,1,6,7,239397,171,239630
job-4787,6,6,6,239440,48,239612
job-4788,4,5,4,239486,65,239827
job-4789,1,10,7,239523,63,239843
job-4790,1,10,5,239564,557,240298
job-4791,6,6,8,239612,51,239808
job-4792,6,11,6,239658,24,239863
job-4793,2,10,2,239717,145,240061
job-4794,2,4,3,239773,42,239841
job-4795,4,12,2,239811,286,240124
job-4796,4,12,2,239858,145,240262
job-4797,5,6,6,239910,11,240189
job-4798,3,9,5,239961,197,240421
job-4799,1,7,7,240012,632,240671
job-4800,3,7,5,240062,33,240356
job-4801,3,5,4,240112,152,240423
job-4802,4,5,2,240147,37,240387
job-4803,6,4,8,240204,48,240328
job-4804,4,8,3,240248,30,240530
job-4805,6,5,8,240290,35,240360
job-4806,5,5,5,240344,26,240585
job-4807,6,8,1,240394,154,240565
job-4808,6,6,3,240446,19,240505
job-4809,4,4,1,240499,68,240796
job-4810,4,5,5,240538,751,241480
job-4811,6,10,7,240587,11,240734
job-4812,2,10,8,240638,194,240946
job-4813,4,5,8,240683,187,240915
job-4814,1,7,1,240745,61,241035
job-4815,5,8,5,240789,137,240954
job-4816,3,5,4,240829,98,240972
job-4817,3,5,2,240875,30,241101
job-4818,4,11,8,240928,93,241221
job-4819,4,9,7,240976,34,241201
job-4820,4,4,7,241028,51,241128
job-4821,3,7,4,241091,56,241441
job-4822,4,10,1,241146,83,241403
job-4823,2,10,8,241193,77,241490
job-4824,1,11,8,241250,11,241507
job-4825,6,10,3,241293,118,241600
job-4826,4,9,3,241343,354,241866
job-4827,4,7,1,241391,79,241531
job-4828,1,11,6,241437,149,241863
job-4829,1,10,7,241479,54,241561
job-4830,1,9,2,241545,112,241897
job-4831,2,11,6,241591,112,241872
job-4832,4,12,8,241643,30,241952
job-4833,5,7,2,241696,159,242123
job-4834,1,5,2,241751,21,241986
job-4835,2,5,6,241809,494,242468
job-4836,4,4,7,241854,101,242041
job-4837,4,7,2,241902,26,242033
job-4838,1,12,3,241948,237,242246
job-4839,6,8,1,242010,281,242577
job-4840,1,5,5,242058,50,242378
job-4841,4,11,1,242105,159,242328
job-4842,1,10,4,242154,10,242291
job-4843,6,9,6,242192,228,242524
job-4844,6,10,7,242243,601,243012
job-4845,2,4,7,242294,66,242509
job-4846,1,9,8,242344,25,242437
job-4847,4,8,7,242411,67,242585
job-4848,6,6,6,242463,86,242817
job-4849,1,11,2,242505,60,242775
job-4850,3,5,3,242558,50,242896
job-4851,3,7,1,242605,105,242888
job-4852,2,11,8,242652,63,242731
job-4853,3,5,8,242708,43,243033
job-4854,4,11,3,242748,69,242909
job-4855,3,7,6,242796,63,243009
job-4856,4,9,1,242848,116,243046
job-4857,6,12,5,242897,134,243297
job-4858,4,11,3,242945,64,243079
job-4859,2,8,4,242994,47,243139
job-4860,6,8,4,243045,346,243428
job-4861,3,8,5,243099,42,243315
job-4862,5,12,7,243146,85,243351
job-4863,2,9,8,243183,19,243355
job-4864,6,6,8,243241,152,243440
job-4865,1,7,5,243296,235,243558
job-4866,3,6,6,243333,183,243552
job-4867,3,7,3,243372,259,243644
job-4868,1,4,4,243418,191,243775
job-4869,4,8,2,243474,40,243515
job-4870,4,11,2,243531,51,243763
job-4871,3,10,1,243587,186,243985
job-4872,5,7,1,243637,25,243845
job-4873,6,11,3,243699,256,244053
job-4874,4,4,4,243751,60,243909
job-4875,5,5,4,243806,25,243857
job-4876,1,4,5,243859,143,244227
job-4877,6,9,7,243906,38,243997
job-4878,3,11,2,243949,118,244163
job-4879,3,6,1,244004,61,244178
job-4880,3,8,7,244054,130,244450
job-4881,5,7,5,244117,15,244315
job-4882,5,11,7,244170,334,244692
job-4883,2,7,5,244213,200,244475
job-4884,1,11,2,244265,120,244651
job-4885,5,4,7,244307,15,244466
job-4886,3,12,4,244366,24,244456
job-4887,2,5,4,244420,50,244596
job-4888,2,9,6,244485,59,244776
job-4889,5,11,7,244528,71,244684
job-4890,5,8,5,244575,31,244896
job-4891,1,12,8,244637,18,244836
job-4892,6,5,2,244693,14,244854
job-4893,4,8,6,244755,223,245172
job-4894,2,4,2,244815,48,245069
job-4895,1,10,6,244870,116,245141
job-4896,3,6,6,244914,55,245134
job-4897,6,8,6,244953,45,245251
job-4898,1,6,3,245007,46,245161
job-4899,4,4,2,245047,21,245223
job-4900,5,7,6,245101,176,245294
job-4901,3,11,1,245154,12,245259
job-4902,1,5,5,245210,282,245515
job-4903,6,8,4,245279,203,245504
job-4904,3,4,7,245334,39,245419
job-4905,5,5,8,245387,46,245536
job-4906,2,8,2,245432,54,245728
job-4907,2,10,7,245479,390,245940
job-4908,4,10,8,245531,41,245841
job-4909,3,5,7,245578,29,245750
job-4910,2,10,8,245634,63,245849
job-4911,4,10,6,245685,26,245848
job-4912,4,6,1,245737,182,246069
job-4913,6,5,5,245780,186,246116
job-4914,1,8,5,245828,103,246092
job-4915,1,11,4,245872,33,246063
job-4916,4,7,7,245935,63,246204
job-4917,6,4,1,245986,123,246245
job-4918,2,8,8,246028,166,246416
job-4919,3,12,6,246074,43,246309
job-4920,2,10,4,246131,14,246349
job-4921,6,12,5,246186,52,246321
job-4922,4,4,2,246241,18,246547
job-4923,1,12,2,246295,213,246695
job-4924,2,10,3,246346,48,246614
job-4925,5,12,8,246396,17,246426
job-4926,1,7,3,246457,29,246568
job-4927,3,6,7,246521,140,246738
job-4928,6,8,3,246572,215,246821
job-4929,5,6,1,246606,307,247023
job-4930,1,8,7,246674,64,246789
job-4931,4,6,4,246727,19,246905
job-4932,5,7,2,246785,301,247377
job-4933,2,9,3,246834,53,246933
job-4934,4,8,2,246891,242,247394
job-4935,2,12,1,246936,261,247279
job-4936,1,10,6,246979,243,247302
job-4937,2,11,5,247028,38,247096
job-4938,1,8,2,247078,34,247354
job-4939,4,9,4,247131,47,247368
job-4940,1,5,6,247172,43,247410
job-4941,3,4,2,247226,227,247560
job-4942,6,9,6,247276,106,247619
job-4943,2,5,8,247323,98,247552
job-4944,4,8,4,247392,239,247775
job-4945,4,8,7,247439,206,247769
job-4946,3,11,5,247491,65,247577
job-4947,3,4,4,247537,94,247782
job-4948,6,7,5,247579,89,247853
job-4949,2,11,3,247619,120,247854
job-4950,4,12,2,247675,99,248070
job-4951,3,5,1,247726,519,248330
job-4952,5,5,8,247767,131,247965
job-4953,3,7,2,247829,71,248095
job-4954,6,12,6,247873,37,248059
job-4955,3,9,1,247916,20,248044
job-4956,1,4,6,247962,88,248281
job-4957,5,11,3,248013,45,248177
job-4958,3,10,5,248072,12,248265
job-4959,1,4,6,248124,82,248382
job-4960,1,5,5,248173,174,248577
job-4961,5,8,7,248229,102,248487
job-4962,2,11,2,248269,69,248350
job-4963,2,5,1,248327,117,248594
job-4964,5,11,2,248376,39,248642
job-4965,2,12,7,248430,533,249213
job-4966,2,9,3,248483,32,248567
job-4967,4,8,6,248521,20,248725
job-4968,4,12,1,248559,96,248787
job-4969,2,4,7,248607,32,248750
job-4970,2,6,5,248646,30,248844
job-4971,4,11,5,248700,46,248786
job-4972,3,11,6,248738,88,248982
job-4973,5,4,8,248788,91,249049
job-4974,4,11,5,248833,25,249036
job-4975,1,5,7,248876,279,249411
job-4976,5,6,2,248917,70,249236
job-4977,2,4,4,248972,60,249096
job-4978,2,7,4,249019,212,249523
job-4979,4,5,2,249064,34,249182
job-4980,2,12,6,249121,32,249291
job-4981,2,5,3,249165,76,249477
job-4982,6,4,5,249223,153,249457
job-4983,6,6,7,249275,59,249491
job-4984,2,10,8,249327,48,249644
job-4985,1,10,7,249379,55,249484
job-4986,5,10,2,249417,235,249832
job-4987,2,11,8,249464,27,249773
job-4988,2,8,4,249505,94,249772
job-4989,5,5,4,249560,211,249922
job-4990,1,6,5,249630,48,249965
job-4991,2,9,8,249671,165,250087
job-4992,6,5,8,249726,85,250063
job-4993,3,7,3,249771,34,250079
job-4994,5,6,1,249827,277,250136
job-4995,5,7,8,249877,189,250218
job-4996,5,4,1,249929,151,250241
job-4997,4,6,6,249968,62,250183
job-4998,4,4,2,250021,150,250417
job-4999,5,9,3,250067,348,250452
job-5000,4,6,4,250122,50,250247
job-5001,6,7,3,250168,368,250715
job-5002,3,11,7,250219,148,250371
job-5003,3,6,6,250273,17,250454
job-5004,6,9,7,250314,27,250576
job-5005,3,5,5,250356,29,250456
job-5006,4,11,8,250404,114,250646
job-5007,2,10,8,250445,27,250620
job-5008,5,4,4,250488,303,250983
job-5009,2,11,2,250521,44,250791
job-5010,6,4,7,250571,78,250866
job-5011,1,10,4,250614,41,250685
job-5012,6,4,2,250654,41,250797
job-5013,2,7,3,250703,262,251085
job-5014,5,9,5,250753,12,251013
job-5015,3,9,2,250798,256,251213
job-5016,5,7,4,250854,13,251152
job-5017,4,4,2,250911,419,251625
job-5018,3,9,6,250971,108,251356
job-5019,1,7,6,251016,90,251342
job-5020,6,9,8,251063,79,251355
job-5021,3,12,4,251119,78,251427
job-5022,2,6,7,251167,45,251455
job-5023,3,5,3,251218,64,251457
job-5024,4,5,4,251274,100,251507
job-5025,6,7,8,251325,91,251610
job-5026,5,5,2,251378,41,251517
job-5027,4,9,7,251428,12,251552
job-5028,2,11,7,251479,16,251629
job-5029,1,5,2,251536,11,251685
job-5030,1,10,6,251580,185,252056
job-5031,5,5,5,251642,245,252075
job-5032,6,4,7,251705,51,251772
job-5033,5,6,8,251747,11,251864
job-5034,5,5,8,251791,33,251971
job-5035,3,9,1,251840,136,252010
job-5036,5,8,6,251883,254,252329
job-5037,2,4,2,251921,112,252076
job-5038,5,10,2,251971,37,252094
job-5039,3,12,7,252026,31,252315
job-5040,5,9,2,252089,89,252316
job-5041,1,10,4,252134,347,252769
job-5042,6,9,8,252184,168,252372
job-5043,2,4,5,252240,67,252591
job-5044,6,11,8,252293,196,252613
job-5045,3,9,5,252345,409,252957
job-5046,6,11,8,252383,230,252803
job-5047,6,10,5,252437,128,252601
job-5048,6,4,3,252491,34,252557
job-5049,5,10,3,252531,140,252906
job-5050,5,6,7,252577,86,252737
job-5051,4,11,3,252625,139,253016
job-5052,4,9,7,252670,13,252691
job-5053,1,12,3,252706,185,252930
job-5054,5,9,1,252752,360,253173
job-5055,1,4,1,252792,16,252830
job-5056,4,6,2,252853,27,252980
job-5057,1,12,4,252907,49,253248
job-5058,5,11,6,252961,51,253019
job-5059,4,7,5,253015,61,253366
job-5060,3,6,7,253064,119,253233
job-5061,2,5,3,253114,20,253404
job-5062,3,12,1,253171,84,253501
job-5063,2,8,1,253215,38,253319
job-5064,2,9,5,253259,154,253573
job-5065,3,10,1,253307,137,253531
job-5066,6,11,2,253359,124,253692
job-5067,6,12,5,253413,33,253518
job-5068,2,6,3,253460,134,253871
job-5069,5,8,4,253510,94,253809
job-5070,3,9,1,253559,301,254101
job-5071,3,9,7,253605,140,253979
job-5072,1,9,6,253656,288,254243
job-5073,5,5,1,253710,68,253849
job-5074,1,9,1,253755,127,253892
job-5075,6,7,2,253808,145,254245
job-5076,1,9,3,253845,113,254018
job-5077,3,10,2,253882,287,254221
job-5078,4,12,4,253939,126,254304
job-5079,6,5,8,253989,153,254337
job-5080,4,7,6,254036,567,254680
job-5081,5,6,6,254087,29,254329
job-5082,6,12,6,254138,113,254507
job-5083,1,5,6,254174,76,254264
job-5084,5,7,2,254236,104,254494
job-5085,6,5,1,254283,32,254429
job-5086,5,6,5,254333,201,254812
job-5087,3,10,6,254379,196,254839
job-5088,1,12,5,254429,202,254705
job-5089,1,10,1,254476,56,254593
job-5090,4,9,5,254535,38,254591
job-5091,2,8,8,254583,67,254941
job-5092,1,8,7,254627,34,254837
job-5093,4,4,8,254684,117,254909
job-5094,3,12,7,254735,28,255043
job-5095,5,6,8,254782,175,255215
job-5096,1,5,5,254851,257,255318
job-5097,5,9,4,254904,98,255068
job-5098,1,12,5,254963,199,255395
job-5099,5,12,6,255018,24,255285
job-5100,1,6,8,255073,424,255732
job-5101,1,12,7,255127,48,255465
job-5102,1,6,6,255181,81,255453
job-5103,3,11,2,255222,67,255446
job-5104,2,11,8,255270,20,255431
job-5105,3,12,7,255331,106,255582
job-5106,6,5,8,255372,118,255577
job-5107,1,5,7,255438,46,255614
job-5108,3,10,3,255487,383,255970
job-5109,1,6,1,255541,20,255672
job-5110,2,6,2,255575,95,255839
job-5111,5,10,7,255620,153,255817
job-5112,2,12,1,255671,29,255740
job-5113,5,7,8,255712,68,255918
job-5114,3,12,4,255759,43,256015
job-5115,1,5,7,255814,31,255884
job-5116,4,9,5,255865,171,256281
job-5117,2,8,1,255922,90,256028
job-5118,1,5,4,255960,10,255984
job-5119,2,5,8,256012,80,256128
job-5120,2,9,3,256070,46,256358
job-5121,1,9,8,256136,44,256424
job-5122,4,4,8,256191,176,256431
job-5123,3,5,5,256246,83,256368
job-5124,4,6,3,256300,170,256730
job-5125,6,5,8,256341,125,256579
job-5126,5,4,1,256391,196,256723
job-5127,1,5,6,256430,283,256954
job-5128,2,5,7,256472,105,256656
job-5129,3,8,8,256511,15,256754
job-5130,6,5,2,256555,147,256853
job-5131,4,7,5,256600,18,256799
job-5132,3,9,5,256662,401,257127
job-5133,6,5,2,256708,138,257071
job-5134,1,6,4,256756,61,257113
job-5135,4,12,8,256796,30,257048
job-5136,2,8,3,256845,50,256986
job-5137,5,12,7,256908,18,256972
job-5138,5,7,8,256959,23,257132
job-5139,2,12,6,257010,174,257435
job-5140,2,10,1,257055,10,257166
job-5141,5,4,2,257108,19,257260
job-5142,6,5,3,257163,314,257688
job-5143,6,5,5,257217,215,257560
job-5144,1,8,7,257268,168,257690
job-5145,5,7,4,257307,125,257705
job-5146,5,9,1,257359,89,257505
job-5147,6,5,5,257403,107,257760
job-5148,4,12,7,257442,114,257796
job-5149,3,11,8,257493,114,257732
job-5150,2,6,1,257541,56,257729
job-5151,1,7,4,257584,49,257664
job-5152,6,6,7,257621,61,257731
job-5153,5,10,8,257684,408,258318
job-5154,5,6,1,257729,193,257974
job-5155,2,12,3,257770,104,257999
job-5156,4,8,2,257821,167,258175
