job-id,C,M,E,T_A,T_est,T_D
job-4989,4,9,7,125260,86,125529
job-4990,6,10,2,125286,17,125589
job-4991,4,10,5,125307,84,125583
job-4992,3,8,1,125328,14,125558
job-4993,2,10,5,125357,148,125750
job-4994,1,10,5,125383,29,125438
job-4995,5,7,1,125411,17,125598
job-4996,3,10,2,125432,25,125543
job-4997,3,6,6,125453,139,125672
job-4998,5,5,4,125481,101,125722
job-4999,3,12,8,125507,216,125817
job-5000,4,4,7,125536,15,125562
job-5001,3,9,3,125566,136,125995
job-5002,1,11,4,125586,266,125855
job-5003,1,11,2,125610,122,125962
job-5004,5,12,1,125636,46,125696
job-5005,5,6,2,125660,67,125747
job-5006,3,5,5,125695,141,126133
job-5007,1,12,1,125715,216,125967
job-5008,2,10,8,125731,264,126085
job-5009,1,12,4,125754,137,125998
job-5010,6,6,4,125775,135,125990
job-5011,2,6,3,125803,185,126240
job-5012,1,11,5,125832,84,126196
job-5013,6,11,2,125852,133,126009
job-5014,4,12,5,125870,62,125956
job-5015,3,8,6,125897,162,126355
job-5016,3,4,2,125916,120,126252
job-5017,4,5,4,125937,30,126070
job-5018,1,7,2,125963,34,126103
job-5019,6,11,7,125986,222,126433
job-5020,5,9,6,126004,55,126098
job-5021,2,9,5,126036,22,126059
job-5022,4,6,4,126063,197,126293
job-5023,6,7,2,126086,40,126358
job-5024,2,7,1,126109,130,126372
job-5025,3,12,4,126140,141,126421
job-5026,5,7,5,126176,75,126419
job-5027,5,7,5,126199,11,126396
job-5028,1,8,3,126227,307,126794
job-5029,4,4,8,126244,173,126418
job-5030,6,6,2,126267,253,126809
job-5031,4,10,8,126293,38,126348
job-5032,4,12,6,126311,11,126476
job-5033,2,8,3,126334,400,126754
job-5034,6,6,4,126362,16,126585
job-5035,3,6,8,126387,208,126628
job-5036,4,6,8,126417,87,126722
job-5037,1,10,6,126446,47,126706
job-5038,6,7,7,126466,35,126581
job-5039,5,8,2,126490,58,126667
job-5040,5,10,5,126516,183,126717
job-5041,3,4,7,126532,146,126771
job-5042,2,12,7,126551,587,127252
job-5043,4,5,1,126579,10,126760
job-5044,4,5,8,126611,31,126643
job-5045,3,9,4,126639,14,126854
job-5046,2,10,4,126657,129,126919
job-5047,4,9,2,126682,137,127049
job-5048,3,4,6,126710,209,127136
job-5049,2,11,7,126739,50,126822
job-5050,2,7,4,126762,154,127054
job-5051,4,4,5,126789,43,127020
job-5052,3,9,5,126802,288,127316
job-5053,5,9,7,126829,53,127070
job-5054,3,10,6,126851,34,126965
job-5055,6,7,5,126876,34,127152
job-5056,1,12,4,126899,127,127262
job-5057,5,4,2,126923,63,127128
job-5058,4,9,6,126940,46,127156
job-5059,2,8,2,126967,74,127276
job-5060,4,8,1,126995,250,127337
job-5061,1,11,8,127026,82,127252
job-5062,1,5,7,127042,44,127363
job-5063,3,10,4,127077,99,127411
job-5064,1,4,8,127099,83,127481
job-5065,4,7,3,127125,40,127218
job-5066,6,7,7,127146,87,127339
job-5067,6,10,5,127165,26,127277
job-5068,2,10,2,127190,345,127646
job-5069,5,11,2,127218,103,127421
job-5070,4,10,5,127243,189,127577
job-5071,3,12,1,127259,105,127568
job-5072,3,8,5,127277,116,127397
job-5073,1,11,7,127301,15,127362
job-5074,5,8,5,127327,20,127574
job-5075,1,9,8,127346,53,127479
job-5076,5,4,1,127364,82,127466
job-5077,3,4,1,127383,10,127464
job-5078,4,8,5,127402,179,127845
job-5079,6,12,5,127427,28,127458
job-5080,4,5,6,127455,177,127741
job-5081,6,4,3,127476,11,127592
job-5082,6,6,6,127504,40,127544
job-5083,6,6,4,127522,726,128464
job-5084,1,12,3,127554,226,127839
job-5085,3,10,7,127573,100,127740
job-5086,3,7,5,127594,131,127894
job-5087,2,5,5,127619,43,127881
job-5088,5,12,1,127643,12,127845
job-5089,3,7,3,127665,273,127956
job-5090,3,4,8,127688,346,128291
job-5091,1,4,4,127711,33,127972
job-5092,3,9,1,127735,18,127807
job-5093,1,7,2,127760,59,127825
job-5094,3,9,6,127790,74,128052
job-5095,5,5,3,127810,34,127903
job-5096,2,8,7,127834,12,128052
job-5097,1,11,4,127859,20,128056
job-5098,6,9,5,127882,45,128070
job-5099,5,7,2,127912,72,128178
job-5100,5,6,2,127937,13,128249
job-5101,2,6,5,127974,39,128226
job-5102,5,7,8,127995,24,128264
job-5103,6,7,6,128021,189,128258
job-5104,3,4,5,128035,64,128344
job-5105,2,6,2,128060,49,128214
job-5106,4,10,2,128090,34,128217
job-5107,2,12,3,128112,241,128497
job-5108,3,7,5,128138,83,128371
job-5109,1,11,2,128163,21,128204
job-5110,5,9,2,128184,105,128306
job-5111,2,10,6,128199,179,128581
job-5112,5,9,1,128241,164,128541
job-5113,1,12,4,128269,192,128589
job-5114,1,12,7,128297,167,128484
job-5115,4,9,4,128330,139,128469
job-5116,4,4,8,128351,81,128534
job-5117,1,8,3,128378,26,128411
job-5118,5,10,7,128402,36,128654
job-5119,1,10,4,128422,122,128822
job-5120,6,5,5,128445,158,128857
job-5121,1,9,7,128464,68,128829
job-5122,1,12,7,128490,54,128835
job-5123,5,7,1,128513,302,128922
job-5124,3,8,4,128536,88,128831
job-5125,2,4,3,128565,39,128794
job-5126,4,9,5,128591,38,128638
job-5127,1,5,3,128611,20,128785
job-5128,5,8,3,128639,10,128929
job-5129,2,12,6,128659,94,129032
job-5130,1,5,4,128688,131,128834
job-5131,1,10,2,128717,90,129056
job-5132,2,10,8,128747,280,129037
job-5133,2,4,4,128769,73,128991
job-5134,4,4,6,128795,25,129044
job-5135,6,11,7,128819,189,129239
job-5136,2,5,4,128848,90,129131
job-5137,2,6,5,128873,33,129065
job-5138,4,9,2,128904,132,129335
job-5139,2,12,2,128927,111,129144
job-5140,5,9,4,128954,86,129042
job-5141,2,6,2,128976,56,129144
job-5142,1,10,7,129001,130,129225
job-5143,2,11,3,129027,70,129310
job-5144,3,9,4,129049,304,129446
job-5145,4,6,1,129073,125,129335
job-5146,4,6,8,129096,209,129460
job-5147,2,12,8,129124,142,129520
job-5148,3,5,8,129149,80,129377
job-5149,6,7,4,129173,17,129413
job-5150,2,5,4,129197,132,129503
job-5151,1,12,7,129226,49,129486
job-5152,2,10,8,129244,19,129264
job-5153,1,6,6,129269,266,129765
job-5154,1,11,7,129298,157,129539
job-5155,5,5,5,129326,64,129530
job-5156,6,6,5,129353,27,129403
job-5157,1,10,1,129378,41,129572
job-5158,2,11,6,129416,46,129726
job-5159,2,10,7,129432,75,129682
job-5160,3,6,4,129452,365,129865
job-5161,3,5,2,129483,68,129655
job-5162,4,4,3,129513,37,129831
job-5163,3,5,3,129556,486,130208
job-5164,5,5,8,129577,28,129904
job-5165,6,5,8,129596,15,129731
job-5166,5,9,1,129622,17,129844
job-5167,5,4,4,129648,112,130012
job-5168,5,12,6,129674,105,129894
job-5169,1,7,5,129696,10,129890
job-5170,1,4,5,129727,70,129920
job-5171,1,6,3,129752,27,129866
job-5172,6,6,1,129773,43,129829
job-5173,1,5,7,129797,251,130334
job-5174,3,12,4,129818,92,130110
job-5175,3,6,2,129837,79,129981
job-5176,3,12,3,129861,86,130208
job-5177,4,6,8,129897,324,130462
job-5178,3,6,5,129924,60,130097
job-5179,3,8,8,129951,34,130203
job-5180,5,5,1,129973,427,130432
job-5181,1,9,6,129994,239,130345
job-5182,1,9,2,130013,161,130420
job-5183,3,12,5,130035,73,130236
job-5184,4,9,1,130053,74,130353
job-5185,2,10,6,130078,13,130324
job-5186,6,10,5,130106,13,130386
job-5187,4,8,8,130128,89,130289
job-5188,5,8,3,130149,33,130479
job-5189,2,8,5,130186,196,130488
job-5190,6,6,1,130205,43,130522
job-5191,1,7,6,130223,190,130540
job-5192,4,9,3,130244,91,130450
job-5193,3,9,3,130265,142,130650
job-5194,4,10,3,130282,67,130543
job-5195,4,8,8,130315,316,130817
job-5196,3,5,5,130344,86,130573
job-5197,5,9,5,130383,28,130412
job-5198,2,4,5,130413,121,130535
job-5199,6,8,2,130436,41,130756
job-5200,4,11,3,130453,82,130762
job-5201,4,10,4,130469,155,130762
job-5202,4,11,3,130494,42,130733
job-5203,4,7,2,130518,118,130762
job-5204,1,11,2,130540,26,130712
job-5205,6,5,3,130572,22,130797
job-5206,5,7,7,130595,30,130715
job-5207,1,12,2,130626,11,130817
job-5208,6,6,5,130660,134,130953
job-5209,6,12,1,130693,242,131163
job-5210,5,5,7,130719,169,131173
job-5211,5,12,2,130743,85,130833
job-5212,5,10,1,130773,106,131094
job-5213,4,8,3,130802,13,130827
job-5214,4,11,5,130826,63,130910
job-5215,4,8,2,130843,15,131060
job-5216,2,6,8,130865,63,131066
job-5217,5,11,7,130887,64,131026
job-5218,3,10,1,130907,110,131282
job-5219,5,5,1,130936,14,131065
job-5220,6,7,3,130967,84,131076
job-5221,6,10,7,130992,240,131430
job-5222,1,11,1,131024,148,131251
job-5223,5,4,1,131054,141,131388
job-5224,1,4,8,131091,11,131102
job-5225,2,8,5,131108,16,131408
job-5226,6,10,1,131126,45,131392
job-5227,1,9,5,131149,517,131678
job-5228,6,12,5,131174,80,131391
job-5229,2,8,7,131198,30,131500
job-5230,4,8,7,131226,32,131393
job-5231,3,6,3,131248,95,131384
job-5232,6,11,5,131276,103,131429
job-5233,2,6,4,131300,43,131611
job-5234,1,4,5,131335,30,131647
job-5235,5,4,1,131354,248,131629
job-5236,6,12,7,131381,44,131559
job-5237,5,10,2,131405,39,131638
job-5238,6,6,4,131429,61,131499
job-5239,5,10,1,131455,89,131554
job-5240,5,10,8,131478,27,131584
job-5241,1,7,4,131508,93,131846
job-5242,2,12,8,131526,186,131811
job-5243,2,8,6,131548,100,131934
job-5244,4,12,4,131570,50,131909
job-5245,3,6,5,131593,37,131913
job-5246,4,7,4,131610,40,131680
job-5247,1,4,1,131636,258,132053
job-5248,6,8,2,131655,96,131763
job-5249,1,6,1,131684,143,132059
job-5250,4,7,5,131709,46,132024
job-5251,4,11,4,131734,12,131886
job-5252,2,9,1,131757,66,131847
job-5253,6,11,1,131784,13,132074
job-5254,2,5,2,131821,88,132119
job-5255,5,4,8,131851,35,132180
job-5256,6,7,7,131876,38,132162
job-5257,1,12,6,131896,80,132029
job-5258,3,12,3,131925,64,132140
job-5259,2,12,8,131951,371,132334
job-5260,5,4,8,131976,105,132211
job-5261,5,5,2,131999,165,132330
job-5262,6,12,3,132027,149,132291
job-5263,2,11,1,132055,26,132146
job-5264,5,4,6,132083,174,132353
job-5265,4,7,5,132105,177,132469
job-5266,5,10,4,132128,63,132376
job-5267,1,4,4,132149,41,132202
job-5268,1,6,1,132170,122,132520
job-5269,5,5,5,132201,89,132589
job-5270,2,8,3,132229,47,132515
job-5271,1,5,3,132254,190,132530
job-5272,1,12,6,132276,128,132507
job-5273,6,4,8,132308,118,132482
job-5274,3,12,4,132336,92,132632
job-5275,5,11,6,132362,449,132861
job-5276,5,9,5,132394,94,132749
job-5277,5,7,8,132410,42,132716
job-5278,5,5,1,132438,212,132776
job-5279,6,5,7,132467,56,132810
job-5280,3,8,4,132492,63,132672
job-5281,4,10,6,132518,86,132679
job-5282,4,7,1,132534,73,132706
job-5283,1,10,8,132559,183,132877
job-5284,2,8,4,132590,110,132846
job-5285,3,8,5,132619,55,132840
job-5286,4,11,7,132644,40,132739
job-5287,4,10,1,132669,34,132776
job-5288,6,10,8,132697,52,132848
job-5289,2,4,4,132720,29,132956
job-5290,2,12,6,132745,24,133000
job-5291,1,8,4,132768,271,133254
job-5292,2,11,2,132797,147,132981
job-5293,3,8,8,132829,85,133125
job-5294,5,7,3,132863,178,133047
job-5295,2,12,3,132890,11,132989
job-5296,6,7,8,132922,23,133165
job-5297,4,4,2,132948,34,133172
job-5298,1,11,4,132973,143,133303
job-5299,5,10,7,132997,61,133160
job-5300,1,5,3,133017,287,133493
job-5301,3,8,6,133038,51,133160
job-5302,6,10,2,133070,51,133373
job-5303,4,11,6,133088,30,133286
job-5304,5,11,5,133119,34,133413
job-5305,4,4,2,133150,169,133601
job-5306,2,4,2,133175,51,133510
job-5307,2,12,3,133198,17,133351
job-5308,3,12,7,133224,56,133543
job-5309,3,5,5,133249,332,133789
job-5310,4,6,5,133278,10,133336
job-5311,6,12,6,133300,48,133613
job-5312,2,5,3,133331,179,133642
job-5313,2,8,4,133364,20,133656
job-5314,1,9,1,133381,148,133562
job-5315,1,7,2,133406,46,133489
job-5316,3,8,6,133433,19,133558
job-5317,5,11,5,133454,146,133877
job-5318,4,10,1,133472,61,133576
job-5319,3,8,1,133497,192,133892
job-5320,1,5,2,133524,107,133694
job-5321,6,12,6,133552,112,133756
job-5322,2,11,3,133578,106,133910
job-5323,1,11,8,133594,112,133807
job-5324,1,6,4,133613,182,133814
job-5325,4,5,4,133646,60,133732
job-5326,6,6,8,133671,187,134150
job-5327,2,6,4,133712,39,133889
job-5328,4,8,7,133745,104,133959
job-5329,4,10,3,133781,10,134018
job-5330,4,5,5,133801,118,134119
job-5331,2,5,8,133817,94,134039
job-5332,2,4,3,133849,98,134140
job-5333,2,5,2,133878,14,134006
job-5334,2,12,3,133908,438,134433
job-5335,3,8,3,133941,118,134244
job-5336,4,4,8,133967,48,134035
job-5337,6,7,1,133998,201,134394
job-5338,4,11,1,134019,103,134400
job-5339,6,8,5,134044,53,134386
job-5340,5,12,8,134069,173,134422
job-5341,4,7,3,134096,51,134237
job-5342,4,10,8,134119,12,134424
job-5343,1,8,4,134145,87,134454
job-5344,2,10,7,134165,42,134433
job-5345,2,8,6,134185,340,134653
job-5346,6,5,1,134202,123,134389
job-5347,2,5,4,134231,81,134498
job-5348,1,11,3,134257,182,134584
job-5349,3,5,8,134280,77,134600
job-5350,1,6,5,134313,352,134958
job-5351,5,11,3,134337,137,134641
job-5352,6,11,8,134356,60,134459
job-5353,1,12,3,134382,237,134691
job-5354,6,9,2,134407,450,134996
job-5355,1,9,1,134428,79,134804
job-5356,5,10,5,134455,77,134667
job-5357,3,4,6,134490,244,134805
job-5358,6,5,1,134524,227,134951
job-5359,1,8,5,134548,146,134732
job-5360,4,5,5,134572,74,134789
job-5361,3,11,1,134589,43,134750
job-5362,5,7,8,134616,33,134799
job-5363,6,6,8,134644,76,134779
job-5364,6,6,5,134670,430,135350
job-5365,2,9,8,134700,68,134947
job-5366,1,11,2,134722,142,134885
job-5367,5,6,1,134740,87,134956
job-5368,3,12,4,134751,48,134946
job-5369,1,7,7,134770,68,134903
job-5370,5,5,8,134789,53,134892
job-5371,5,4,7,134817,98,134959
job-5372,6,5,5,134836,390,135441
job-5373,3,9,2,134868,78,135237
job-5374,4,9,7,134894,20,135154
job-5375,4,10,8,134917,34,135072
job-5376,3,7,8,134942,25,134985
job-5377,2,9,8,134961,339,135335
job-5378,6,5,1,134985,25,135200
job-5379,4,5,6,135005,145,135315
job-5380,5,9,6,135033,25,135164
job-5381,1,7,7,135060,45,135376
job-5382,4,11,2,135082,213,135449
job-5383,5,8,8,135112,69,135347
job-5384,5,9,7,135136,214,135543
job-5385,4,5,1,135172,12,135370
job-5386,5,11,2,135196,11,135298
job-5387,6,8,2,135217,45,135338
job-5388,2,5,2,135243,91,135371
job-5389,2,9,3,135265,230,135630
job-5390,4,6,3,135297,68,135540
job-5391,2,7,2,135318,152,135766
job-5392,4,10,5,135346,103,135508
job-5393,3,4,4,135372,99,135559
job-5394,1,9,6,135396,111,135747
job-5395,6,7,5,135428,13,135506
job-5396,4,6,4,135441,150,135782
job-5397,3,7,8,135461,79,135803
job-5398,4,8,7,135489,115,135889
job-5399,2,9,6,135513,182,135750
job-5400,2,8,8,135538,43,135849
job-5401,4,8,5,135563,47,135721
job-5402,6,7,1,135595,35,135847
job-5403,6,8,7,135617,64,135715
job-5404,5,10,2,135644,16,135673
job-5405,5,8,6,135665,124,135883
job-5406,2,9,1,135692,42,135748
job-5407,2,8,6,135722,27,135864
job-5408,5,10,2,135743,145,135989
job-5409,6,4,1,135768,29,135809
job-5410,6,11,3,135796,115,136026
job-5411,2,7,8,135830,49,136025
job-5412,5,5,5,135850,241,136096
job-5413,4,9,1,135872,13,136119
job-5414,6,4,7,135898,14,135974
job-5415,6,4,5,135921,45,136025
job-5416,3,5,1,135941,113,136203
job-5417,5,9,4,135972,20,136027
job-5418,4,12,4,135992,77,136250
job-5419,5,6,6,136015,43,136307
job-5420,6,10,8,136043,173,136487
job-5421,5,11,3,136063,107,136207
job-5422,3,9,2,136093,65,136450
job-5423,6,12,3,136118,73,136196
job-5424,3,8,8,136143,238,136666
job-5425,6,10,8,136169,126,136407
job-5426,2,6,4,136192,204,136572
job-5427,6,10,5,136215,88,136305
job-5428,3,6,7,136237,51,136357
job-5429,4,11,1,136259,22,136482
job-5430,4,6,6,136288,106,136634
job-5431,5,6,4,136313,334,136770
job-5432,5,7,1,136340,81,136581
job-5433,2,10,4,136365,151,136747
job-5434,1,6,5,136391,234,136680
job-5435,1,6,2,136425,494,137094
job-5436,1,7,4,136461,42,136681
job-5437,3,8,8,136483,200,136771
job-5438,1,5,5,136503,335,136949
job-5439,4,9,4,136531,87,136901
job-5440,1,10,6,136554,76,136640
job-5441,3,9,4,136569,292,137013
job-5442,3,10,3,136594,99,136927
job-5443,5,6,3,136622,16,136680
job-5444,6,11,3,136647,129,136919
job-5445,2,9,7,136676,81,136776
job-5446,2,9,3,136694,601,137511
job-5447,3,4,5,136721,100,136880
job-5448,6,4,2,136742,45,136787
job-5449,5,4,2,136762,98,136942
job-5450,2,9,6,136776,395,137433
job-5451,5,4,8,136796,166,137222
job-5452,2,8,4,136832,54,137036
job-5453,1,5,3,136866,12,137148
job-5454,2,12,3,136891,116,137194
job-5455,5,12,3,136917,38,137135
job-5456,3,12,7,136934,151,137282
job-5457,5,5,7,136963,115,137193
job-5458,5,9,5,136987,689,137902
job-5459,1,8,3,137012,72,137241
job-5460,6,5,2,137031,66,137340
job-5461,6,6,8,137060,349,137522
job-5462,5,6,6,137076,226,137495
job-5463,2,10,2,137099,64,137213
job-5464,1,8,3,137124,170,137492
job-5465,6,4,7,137149,146,137460
job-5466,1,6,2,137172,86,137489
job-5467,5,9,7,137193,14,137420
job-5468,5,4,5,137213,80,137538
job-5469,4,8,8,137235,463,137906
job-5470,1,12,5,137262,165,137696
job-5471,4,4,8,137284,345,137858
job-5472,3,4,1,137302,73,137525
job-5473,4,12,2,137327,53,137554
job-5474,6,8,4,137353,157,137602
job-5475,4,10,1,137381,40,137461
job-5476,1,9,6,137407,12,137655
job-5477,5,12,6,137441,45,137501
job-5478,1,4,1,137458,155,137809
job-5479,5,6,7,137488,196,137709
job-5480,5,6,1,137504,190,137895
job-5481,4,11,4,137530,17,137651
job-5482,6,11,3,137550,19,137826
job-5483,1,11,5,137583,20,137641
job-5484,2,10,6,137609,130,137975
job-5485,2,11,4,137628,109,137831
job-5486,2,7,2,137662,173,138100
job-5487,1,8,2,137685,58,138009
job-5488,1,4,4,137713,150,138115
job-5489,1,7,5,137736,197,138149
job-5490,6,5,6,137766,27,138052
job-5491,6,8,3,137792,89,138076
job-5492,2,12,6,137819,13,138070
job-5493,4,4,3,137844,46,137943
job-5494,4,9,4,137867,186,138222
job-5495,2,5,2,137887,157,138184
job-5496,1,4,3,137921,32,138051
job-5497,3,9,5,137945,121,138148
job-5498,6,9,1,137964,19,138004
job-5499,2,6,7,137988,70,138089
job-5500,2,7,7,138015,154,138267
job-5501,1,5,2,138041,12,138328
job-5502,5,5,5,138063,358,138556
job-5503,3,4,1,138087,179,138300
job-5504,5,11,6,138112,37,138357
job-5505,2,11,8,138148,167,138369
job-5506,1,5,6,138167,10,138337
job-5507,2,8,7,138200,248,138609
job-5508,5,6,2,138228,208,138615
job-5509,4,12,4,138253,205,138628
job-5510,2,6,7,138279,27,138449
job-5511,5,6,5,138300,38,138404
job-5512,2,5,8,138328,13,138490
job-5513,1,9,1,138350,54,138624
job-5514,1,4,3,138375,34,138644
job-5515,6,9,4,138396,10,138441
job-5516,5,7,4,138418,65,138580
job-5517,4,9,1,138444,23,138651
job-5518,1,6,8,138469,184,138935
job-5519,1,4,7,138495,81,138798
job-5520,6,6,8,138528,193,138822
job-5521,1,9,6,138556,343,139019
job-5522,4,4,4,138584,137,138915
job-5523,2,6,2,138609,71,138891
job-5524,4,12,7,138635,97,139009
job-5525,3,11,4,138652,55,138749
job-5526,3,11,4,138683,114,139076
job-5527,5,6,4,138706,227,139081
job-5528,4,5,4,138730,78,138829
job-5529,2,7,7,138760,274,139052
job-5530,5,10,8,138787,106,138923
job-5531,3,6,8,138809,26,138958
job-5532,4,12,1,138839,133,139222
job-5533,1,7,5,138867,208,139327
job-5534,1,5,8,138880,59,139022
job-5535,3,8,3,138903,53,139094
job-5536,6,7,7,138922,242,139189
job-5537,3,9,3,138952,124,139165
job-5538,4,4,4,138979,159,139196
job-5539,2,7,3,139014,374,139581
job-5540,2,8,2,139046,45,139263
job-5541,1,4,3,139074,23,139219
job-5542,6,10,5,139096,256,139361
job-5543,2,9,6,139116,170,139511
job-5544,2,6,2,139144,65,139508
job-5545,4,6,1,139167,38,139356
job-5546,6,7,4,139194,378,139699
job-5547,3,11,5,139218,290,139678
job-5548,1,10,4,139234,26,139296
job-5549,2,10,1,139262,68,139602
job-5550,5,10,8,139292,31,139576
job-5551,5,9,7,139313,27,139461
job-5552,5,4,8,139331,116,139456
job-5553,3,10,3,139356,56,139530
job-5554,6,10,2,139381,158,139679
job-5555,1,9,5,139417,30,139609
job-5556,5,4,3,139441,43,139522
job-5557,4,9,4,139470,33,139633
job-5558,1,6,8,139497,248,139941
job-5559,4,12,8,139529,275,140014
job-5560,3,4,5,139548,17,139712
job-5561,6,9,3,139569,49,139805
job-5562,4,8,3,139599,122,139727
job-5563,6,7,1,139620,188,140065
job-5564,5,4,1,139635,81,140012
job-5565,4,9,5,139661,78,139819
job-5566,5,5,6,139686,17,139744
job-5567,1,12,7,139714,83,140093
job-5568,3,11,8,139742,32,139946
job-5569,2,12,2,139775,106,140008
job-5570,2,6,4,139804,68,140092
job-5571,5,7,3,139831,165,140287
job-5572,5,5,6,139859,99,140190
job-5573,4,6,7,139879,550,140443
job-5574,6,7,3,139902,124,140226
job-5575,5,6,3,139925,130,140290
job-5576,2,8,1,139954,22,140064
job-5577,6,12,4,139980,22,140014
job-5578,6,8,5,140006,43,140295
job-5579,3,8,8,140025,84,140189
job-5580,5,8,6,140051,213,140270
job-5581,4,6,3,140069,141,140257
job-5582,1,5,7,140087,49,140270
job-5583,1,12,4,140114,304,140565
job-5584,5,4,3,140141,11,140228
job-5585,3,7,6,140166,220,140461
job-5586,1,11,2,140190,356,140595
job-5587,4,5,4,140215,266,140604
job-5588,6,8,6,140238,38,140561
job-5589,6,4,3,140259,176,140512
job-5590,6,4,2,140286,29,140334
job-5591,5,10,5,140319,78,140548
job-5592,1,6,7,140346,22,140515
job-5593,6,9,5,140372,389,140929
job-5594,6,4,5,140401,42,140515
job-5595,4,10,1,140429,78,140673
job-5596,6,7,7,140454,57,140660
job-5597,2,7,1,140476,205,140863
job-5598,6,8,7,140503,48,140713
job-5599,6,6,5,140531,12,140608
job-5600,5,7,7,140559,172,140841
job-5601,3,12,8,140588,93,140848
job-5602,1,10,4,140617,434,141066
job-5603,6,4,6,140640,15,140826
job-5604,2,10,8,140668,25,140968
job-5605,4,9,8,140699,74,141037
job-5606,1,5,4,140722,60,140861
job-5607,1,8,8,140758,31,140944
job-5608,1,4,5,140791,46,140941
job-5609,5,5,2,140817,13,140834
job-5610,4,4,5,140848,97,140956
job-5611,5,7,8,140874,168,141306
job-5612,1,10,7,140893,11,140986
job-5613,3,10,2,140913,19,141181
job-5614,5,5,2,140926,152,141365
job-5615,4,4,6,140953,42,141082
job-5616,1,11,3,140979,16,141056
job-5617,4,11,7,141006,75,141119
job-5618,3,12,8,141027,72,141198
job-5619,3,11,6,141052,45,141180
job-5620,2,12,5,141071,146,141352
job-5621,4,5,3,141096,81,141183
job-5622,1,9,8,141120,17,141434
job-5623,1,10,2,141146,110,141275
job-5624,3,11,4,141168,40,141366
job-5625,3,7,6,141196,54,141345
job-5626,1,4,5,141222,221,141475
job-5627,5,7,6,141243,13,141545
job-5628,6,4,5,141270,249,141576
job-5629,6,9,3,141302,157,141558
job-5630,6,8,2,141333,21,141387
job-5631,3,6,1,141354,375,141741
job-5632,1,4,4,141370,95,141535
job-5633,1,7,4,141402,147,141754
job-5634,3,11,8,141437,164,141870
job-5635,3,10,4,141468,242,141772
job-5636,6,4,5,141492,22,141534
job-5637,5,7,8,141509,97,141690
job-5638,6,9,4,141537,163,141748
job-5639,5,11,5,141561,10,141697
job-5640,5,12,3,141594,254,141905
job-5641,4,12,6,141616,144,141870
job-5642,3,9,2,141646,92,142005
job-5643,6,5,3,141669,88,141835
job-5644,5,6,2,141688,47,141816
job-5645,5,9,2,141714,31,141754
job-5646,1,6,2,141737,136,142022
job-5647,1,8,3,141769,59,141905
job-5648,1,11,8,141789,172,142005
job-5649,4,9,4,141827,85,142128
job-5650,1,10,1,141851,93,142053
job-5651,5,10,1,141879,21,142077
job-5652,2,8,5,141901,143,142171
job-5653,5,4,5,141930,11,142191
job-5654,2,6,5,141953,45,142047
job-5655,4,9,6,141980,44,142161
job-5656,6,6,6,142007,56,142106
job-5657,2,8,8,142034,91,142137
job-5658,6,4,8,142059,251,142521
job-5659,6,10,8,142089,65,142273
job-5660,2,8,5,142112,186,142360
job-5661,1,7,8,142133,74,142297
job-5662,5,8,1,142158,156,142473
job-5663,4,9,4,142172,193,142559
job-5664,2,12,5,142200,199,142420
job-5665,1,4,3,142233,84,142447
job-5666,3,8,1,142255,11,142452
job-5667,3,5,2,142274,57,142423
job-5668,2,10,6,142314,366,142759
job-5669,2,6,2,142334,45,142390
job-5670,1,10,7,142362,210,142779
job-5671,6,4,8,142384,24,142411
job-5672,5,12,7,142411,21,142530
job-5673,3,12,7,142446,104,142844
job-5674,2,5,1,142468,223,142836
job-5675,3,7,4,142491,369,143139
job-5676,2,9,2,142526,49,142609
job-5677,5,9,8,142553,39,142743
job-5678,6,5,6,142568,230,142952
job-5679,1,9,3,142589,73,142912
job-5680,4,4,1,142619,134,142859
job-5681,5,5,7,142643,85,142868
job-5682,5,8,3,142668,131,142908
job-5683,5,8,4,142692,124,143114
job-5684,2,5,3,142713,96,143047
job-5685,4,8,6,142739,117,142992
job-5686,2,11,3,142766,69,143014
job-5687,5,12,7,142791,63,143151
job-5688,5,11,2,142810,63,143043
job-5689,6,6,6,142836,89,143137
job-5690,5,4,1,142858,78,142989
job-5691,4,11,4,142890,38,142979
job-5692,2,5,6,142917,95,143299
job-5693,4,11,7,142940,39,143059
job-5694,2,11,3,142967,110,143100
job-5695,5,7,4,142991,19,143124
job-5696,2,10,1,143021,78,143281
job-5697,4,10,5,143048,262,143332
job-5698,4,11,2,143072,139,143228
job-5699,6,6,6,143094,41,143319
job-5700,3,11,4,143118,230,143358
job-5701,1,7,2,143137,304,143597
job-5702,4,4,7,143158,29,143376
job-5703,1,4,4,143184,123,143318
job-5704,5,9,1,143204,172,143617
job-5705,3,6,6,143226,40,143312
job-5706,2,12,4,143246,80,143528
job-5707,3,8,1,143271,48,143538
job-5708,6,11,6,143291,28,143477
job-5709,2,12,1,143311,56,143651
job-5710,5,4,6,143340,23,143569
job-5711,5,6,3,143371,15,143559
job-5712,4,7,6,143402,58,143559
job-5713,6,11,2,143432,29,143656
job-5714,6,6,1,143457,67,143787
job-5715,4,12,4,143480,163,143724
job-5716,6,8,7,143509,41,143565
job-5717,5,12,5,143545,30,143819
job-5718,2,5,8,143575,160,143944
job-5719,4,12,8,143597,45,143898
job-5720,3,9,2,143620,50,143746
job-5721,4,4,7,143642,67,143900
job-5722,3,8,5,143661,145,143811
job-5723,4,10,7,143690,232,144044
